3.22571590 12.76899903 7.59938801 0.37424966 -2.43303344 -2.67943902 0.45857579 1.54976734 -1.30461522 0.17717174 -0.63147331 0.91099996 0.13083983 0.11298584 -1.02568556 -0.51696148 -0.06953225 -1.06086019 -0.10942998 -0.43979443 -0.56423243 -0.75408009 -0.42390403 -0.88929057 -0.19609871 0.19412685 -0.09514864 0.47327183 -0.81621246 0.43343940 -0.44704738 -0.56493996 -0.31923996 0.74631483 0.17772118 0.90310366 0.04323294 -0.53675356 0.83165630 0.20084892 -1.06528796 -0.08747959 0.20274119 -0.73180753 -0.69132918 -0.18518514 0.43033808 0.27427433 0.61291803 -0.12166429 -0.13830330 -0.18478450 0.22820922 0.41869235 -0.21639336 -0.00865971 -1.22419340 -0.05739080 -0.11091128 -0.15739762 0.39245700 -0.12353790 -0.11531549 0.13319924 -0.12007432 -0.28235151 0.00290946 -0.00501695 0.41781219 1.00000000
4.30728899 11.89633992 8.43171129 -0.03790710 -2.54346935 -2.57532796 -0.71864617 2.69922642 0.06555023 -0.61055195 -0.37863001 -0.62596445 0.68857046 -0.21720789 -1.49947456 -1.31087086 -0.24523700 -0.76448410 0.07906071 -0.88322099 -0.33072184 -0.92310290 0.16115013 -0.68652253 -0.71306665 -0.17751042 0.40982167 1.34983480 0.37904639 -0.00210270 -0.45998143 -0.51213757 0.21109084 0.90739255 0.19948941 0.94669686 -0.31874454 0.12646990 0.25866409 0.28028606 -0.88439110 0.14092326 0.62578677 -0.67519989 -0.57531049 -0.16655135 0.21820262 0.10372229 0.96075009 0.14379260 -0.33837123 -0.14363745 -0.23593097 0.07592261 -0.14842669 -0.26265174 -1.17902259 -0.11353477 -0.13074162 0.24817038 -0.02735369 -0.10729041 -0.37477257 0.18438636 0.07836376 -0.16053066 -0.30164924 0.15684935 0.29054286 2.00000000
4.62649023 11.81434242 6.72891700 -0.18151632 -1.91951944 -1.98385776 0.34229539 0.86611157 -0.69016424 -0.87744654 -0.97483544 0.29117366 -0.01974614 -0.44661124 -0.42939771 -1.18631543 0.20260526 -1.61333997 0.10763806 -1.32151282 -0.64879065 -0.28030312 -0.19662616 -0.30421047 -0.49041255 0.61463240 -0.47556039 0.40644817 -0.16878548 0.30174105 -0.29468857 -0.55112642 -0.07055648 1.04339169 0.23812270 0.98755572 -0.50315932 -0.04962471 0.95014850 0.23734388 -0.98128079 -0.23009195 0.48455813 -0.37773108 -0.80151960 0.07389594 0.29829020 0.30098025 0.53927322 -0.10104084 -0.42857188 -0.56948088 -0.07055218 0.07219852 -0.26491266 -0.04105617 -1.05994317 0.20300754 -0.09019336 0.07656248 0.07563306 -0.34583253 -0.17983320 0.28018659 -0.34551969 -0.13738544 0.12364762 0.36575314 0.55032978 2.00000000
5.23505105 10.96662811 7.70763701 0.46784431 -2.05848128 -1.82696449 -0.27455152 1.76058743 0.37431112 -1.13784403 -0.48021354 -1.17914341 0.84183306 -0.39274427 -1.15464602 -0.90499321 -0.00896040 -0.85081956 0.02682059 -0.76203384 -0.67851313 -0.57325825 0.04773162 -0.43633544 -0.59457251 0.49248980 0.09517729 1.35258834 -0.10418470 0.30639525 -0.65563363 -0.61461685 -0.13233056 0.84227365 -0.04505652 0.93338650 -0.24502715 -0.25019289 0.62577077 0.43460294 -0.72260752 0.03734135 0.35407087 -0.50656041 -0.79040624 -0.18341473 0.06829422 0.03971658 0.35032690 -0.12667285 -0.41875346 -0.11011562 0.18068432 0.50091159 -0.24256410 0.01109263 -1.57838180 0.00045995 -0.17209988 0.27030058 0.05255102 -0.24720899 -0.29612849 -0.27433981 0.02351678 -0.04794281 -0.20633359 0.11386585 0.44087224 2.00000000
6.81134655 8.65866919 6.76240608 2.94873453 -1.01897845 -1.54894362 -0.05470888 2.69453106 -0.44139088 -0.34287514 0.04715528 -0.46534438 0.45900412 0.15092123 -1.53181597 -1.50196308 -0.75901965 -0.61247758 0.38284087 -1.04773856 -0.49511886 -0.74517656 0.42501610 -0.69246871 -0.11919581 0.16424349 -0.21880765 1.00914336 0.16556259 0.06405383 -0.44469772 -0.08820070 0.27870962 1.41730999 0.68119913 0.90247652 -0.24023851 0.07629376 0.50005506 0.48388586 -1.27061110 0.01010195 0.29211322 -0.50265675 -0.61822584 -0.06215085 -0.02685096 0.30102434 0.60625108 0.11329426 -0.31434913 -0.23724799 0.21009699 -0.20330887 0.03813279 -0.35894710 -1.02312016 0.04140070 -0.11122799 0.00670417 0.10033726 -0.14737481 -0.18534907 -0.12418283 0.01522690 -0.20231375 -0.19823175 0.14327595 0.83466277 2.00000000
5.12440592 11.20842445 7.43591756 -0.01174573 -1.91016097 -2.05971458 -0.45240991 1.70368417 0.24658578 -1.08728756 -0.52972467 -0.82266528 0.83025615 -0.31090200 -0.55745173 -1.31220422 0.32793541 -0.99453816 0.03293456 -1.27342166 -0.61233712 -0.68683681 -0.11725329 -0.38319301 -0.27372223 0.24992644 0.11955185 1.02559588 -0.05694326 0.42936904 -0.39752945 -0.29454415 -0.21762649 0.88116601 0.22349293 0.86403797 -0.30018968 -0.32704928 0.52387257 0.20312168 -0.98051511 0.19201361 0.53306300 -0.65359235 -0.90107253 0.03189062 0.13856174 0.22704275 0.51459490 0.00434277 -0.27450115 -0.50541715 -0.24322873 0.17082594 0.04812370 -0.21426247 -1.14633041 -0.19219533 -0.15748995 0.00777219 0.16709323 -0.10872536 -0.29442216 0.00404026 -0.14478284 -0.26401312 0.08667665 0.13381944 0.33173812 2.00000000
5.12440592 11.20842445 7.43591756 -0.01174573 -1.91016097 -2.05971458 -0.45240991 1.70368417 0.24658578 -1.08728756 -0.52972467 -0.82266528 0.83025615 -0.31090200 -0.55745173 -1.31220422 0.32793541 -0.99453816 0.03293456 -1.27342166 -0.61233712 -0.68683681 -0.11725329 -0.38319301 -0.27372223 0.24992644 0.11955185 1.02559588 -0.05694326 0.42936904 -0.39752945 -0.29454415 -0.21762649 0.88116601 0.22349293 0.86403797 -0.30018968 -0.32704928 0.52387257 0.20312168 -0.98051511 0.19201361 0.53306300 -0.65359235 -0.90107253 0.03189062 0.13856174 0.22704275 0.51459490 0.00434277 -0.27450115 -0.50541715 -0.24322873 0.17082594 0.04812370 -0.21426247 -1.14633041 -0.19219533 -0.15748995 0.00777219 0.16709323 -0.10872536 -0.29442216 0.00404026 -0.14478284 -0.26401312 0.08667665 0.13381944 0.33173812 2.00000000
1.57192214 9.61053400 6.34458872 -1.52449858 -1.06175460 -2.27766675 -0.71231015 1.33158368 0.46702319 -0.52789764 -0.58146078 -0.84604893 0.99719982 -0.10040789 -1.36913837 -0.69654708 -0.15944706 -0.87225441 -0.12102927 -0.58596246 -0.57481061 -1.05867327 -0.35440133 -1.24999218 -0.16646736 0.18831056 -0.00019337 0.95204133 0.11290510 0.12380921 -0.81318404 -0.35374689 0.44640463 1.08356888 0.33789498 0.98848540 -0.07382166 -0.22575033 0.71558114 0.40211664 -0.46018061 -0.09468030 0.25301194 -0.71088580 -0.21788400 0.02897408 -0.06539649 0.71401883 0.67754056 -0.23950966 -0.39129600 -0.52196945 0.10759170 -0.16909733 0.32972626 -0.08334274 -1.17170330 0.19284095 0.00362192 -0.00854645 0.17358740 -0.45714417 -0.37663011 0.18136145 -0.14326644 -0.16949927 0.22344044 0.21643898 0.85485176 2.00000000
5.17813770 11.16425074 7.55159276 0.08517581 -2.10415555 -2.00326793 -0.17546349 1.44780927 0.14972864 -1.06040403 -0.57780405 -0.79764583 0.70874630 -0.38537406 -0.75638068 -1.05846316 0.12167754 -0.88783850 0.14401958 -1.24500859 -0.71201884 -0.68128223 -0.10415819 -0.39725139 -0.24878895 0.39357144 0.04870934 1.09142318 -0.19329437 0.23678851 -0.46274964 -0.27128290 -0.40205361 0.77520288 0.08116872 0.90098627 -0.40399807 -0.28831819 0.66195836 0.36212164 -0.88298451 0.17989219 0.35971192 -0.57671964 -0.92172588 0.01813983 0.05086025 0.27031762 0.22571175 -0.05444101 -0.32861603 -0.51076565 0.13783559 0.29660098 -0.10920813 -0.13277149 -1.33265450 0.19729179 -0.13910215 -0.02303519 0.39449280 -0.39133663 -0.31941339 -0.13150754 -0.08168515 -0.18518997 0.10713356 0.12761730 0.52388125 2.00000000
5.10654295 11.24329082 7.43360654 -0.04401412 -1.91942810 -2.08493198 -0.46119527 1.71796022 0.16079076 -1.05763078 -0.51491052 -0.76309588 0.80695037 -0.29579532 -0.57281796 -1.31921576 0.31476224 -0.97275657 0.05066597 -1.29952054 -0.57948759 -0.72727233 -0.06410975 -0.34959887 -0.25761102 0.19813372 0.11585820 0.99743108 0.00488417 0.41370057 -0.44583386 -0.31518252 -0.22748763 0.88304834 0.23922171 0.89910888 -0.36630039 -0.33486240 0.52778846 0.12988944 -0.96452438 0.20126785 0.52260353 -0.64841965 -0.91430233 0.04057902 0.12840879 0.26988826 0.52908154 0.03076284 -0.28317607 -0.52795807 -0.27249622 0.13001039 0.02467025 -0.21476909 -1.11799197 -0.11971764 -0.19735875 -0.02612453 0.14468216 -0.12178703 -0.32171786 0.06712337 -0.13382525 -0.24123200 0.11814291 0.16441013 0.34100260 2.00000000
5.07103997 11.22614404 7.37371571 -0.00020728 -2.09370826 -2.11677951 -0.08409786 1.25705638 -0.09337025 -1.29797259 -0.67594274 -0.58596381 0.33526209 -0.34101400 -0.65231262 -0.35126534 0.68076263 -0.57759369 0.30202490 -0.95191418 -0.37899724 -0.54826088 0.14472410 -0.14892121 -0.63036630 0.43047216 0.24272962 1.05687931 0.33410214 0.75466843 -0.39341321 -0.75409397 -0.40824821 0.05583915 -0.14256362 1.02778892 -0.93954193 -0.72874894 0.85895443 0.18176289 -0.67506505 -0.15625028 0.04216962 -0.44936393 -0.72620704 -0.08153627 -0.27547498 -0.14337610 0.63353297 -0.12922277 -0.28291195 -0.41866491 0.21045715 0.20805314 -0.06570654 0.05150799 -0.90658551 0.37965811 -0.51770636 0.04213551 0.12121810 0.10701777 -0.13024314 0.36829348 -0.06752454 -0.36793659 -0.20011740 0.22980755 0.53080670 2.00000000
5.01781117 11.54542627 7.00948743 -0.19079946 -1.85682736 -2.29488374 -0.13423765 1.20477459 -0.49447084 -0.63188014 -0.83317968 -0.12018375 0.31218936 -0.52972211 -0.28242680 -1.37389317 0.30269794 -1.36311723 -0.20825494 -1.44351568 -0.54243660 -0.44225557 -0.24238155 -0.25376956 -0.09245420 0.36276261 -0.17078443 0.32309878 -0.21866326 0.32237856 -0.40888124 -0.51054315 -0.29369332 0.79490038 0.21026186 1.01629796 -0.28345348 -0.32146221 0.84894292 0.15908000 -1.04099028 -0.14936606 0.44643691 -0.48306617 -0.87686157 0.08970961 0.27035931 0.21905839 0.37758380 -0.04300776 -0.49688541 -0.71681256 -0.09873071 -0.13837168 -0.01753554 0.01908204 -1.11317983 0.16464084 -0.20479327 0.00697509 0.21032833 -0.44401868 -0.22435274 0.11856961 -0.05526699 0.05682047 0.13963432 0.10978372 0.43988173 2.00000000
2.97976336 13.15583697 4.75318141 0.10179227 -0.71712025 -3.01937220 1.07617819 0.95343123 -1.94591479 -1.13476992 -1.04372216 0.39193904 0.56346790 -0.49427090 -1.39111673 -1.35254726 -0.90942348 -1.06351958 -0.40638477 -1.15329311 -0.59354219 -0.75819931 -0.53120905 -1.12865218 -0.59840316 0.24342448 0.30104558 1.70553291 0.42617921 0.30294968 -0.75819857 -0.47664237 -0.16338045 0.85694922 0.00445761 0.90256547 0.04465422 -0.31573873 0.76769648 0.01438449 -1.12457719 -0.07878757 -0.08454726 -0.82508871 -0.53641149 -0.08419494 -0.12678592 -0.06254436 0.49180562 -0.08854244 -0.32904487 -0.72890249 0.00750513 0.12030432 -0.24876628 -0.16371863 -1.17390980 -0.25392601 -0.03731677 -0.01086114 0.27677520 -0.29521868 -0.19544288 -0.01973254 -0.05377378 -0.29030468 0.24052104 0.20575012 0.26951792 3.00000000
2.03880684 13.95365906 4.76968989 0.74953082 0.12874685 -2.81844857 0.73005135 1.45167563 -1.87859603 -0.82710936 -0.86004020 0.30756292 0.66404365 -0.42157177 -1.30363426 -0.97184891 -0.84251736 -1.02216230 -0.27440767 -1.50558583 -0.83141186 -0.53590806 -0.50085325 -0.74000490 -0.42710677 -0.13574610 0.43875993 1.63837141 -0.23657461 0.15869146 -1.49045410 -0.00953721 -0.61808656 0.80865015 -0.26316860 0.40378513 -0.00813964 -0.23118766 0.45174302 0.03281875 -1.07444128 -0.44658982 0.07006315 -0.43074914 -0.74412414 -0.20072645 0.42702565 0.12072025 0.24248364 0.01960403 -0.64198582 -0.50439655 0.13576421 0.05689607 0.27608723 -0.59636787 -0.92779822 0.16754162 -0.49593932 -0.41319327 -0.01614525 -0.27041712 -0.35680401 0.08633097 -0.01141646 0.11430067 -0.30366012 0.02981643 0.52509810 3.00000000
0.61145483 14.34237582 4.72542953 1.87411773 -0.33854892 -3.36696560 0.73279383 2.46122938 -0.75307739 -0.65889957 -1.13731136 0.08336953 0.22493073 -0.53493115 -1.63002852 -0.03923857 -0.16622280 -0.85338951 -0.31532747 -1.36305723 -0.33837860 0.10187421 -0.12089243 -0.90581121 -0.27701759 0.09462423 -0.04382633 0.74578166 0.08159651 0.39956417 -0.36350785 -0.39880999 -0.18327817 0.78192691 0.30698013 1.09981707 -0.44374397 -0.06779947 0.70637871 0.32384514 -0.66587472 0.07405672 0.46416935 -0.48755730 -0.66715651 0.26397654 0.10321118 0.09989224 0.74705139 -0.08835112 -0.22246104 -0.45975660 -0.06888239 -0.03045530 -0.00309944 0.05373635 -1.18862215 0.05169520 -0.06279354 0.01264685 0.25181488 -0.37117195 -0.33031012 0.18937258 -0.15051420 -0.19675942 -0.05560846 0.00995758 0.56179382 3.00000000
6.24428454 8.31041384 3.87757053 3.67786559 0.42668926 -2.09767698 0.97130982 1.31323332 -1.63757638 -1.12349242 -0.79054692 0.73209980 0.51400799 0.03233049 -0.90302648 -1.06084261 -0.26801649 -1.25795536 0.19424153 -1.75235230 -0.48061295 -1.10944821 -0.37356966 -0.92883323 -0.30951534 0.04764995 0.06878864 1.19757373 -0.21795555 0.51540666 -0.81401135 -0.37324732 -0.62222432 0.80231265 0.65369468 1.11810762 -0.12202348 -0.56635399 0.88087329 -0.28029297 -1.14390831 0.26528611 0.20945834 -0.89493080 -0.21051213 -0.23644454 -0.12483686 0.30424068 0.72559335 -0.08817513 -0.16054511 -0.84718137 -0.54213427 0.31822889 0.15345792 0.09173075 -1.15065722 -0.26060885 -0.22209187 0.14321877 0.50041208 0.07444252 -0.22013529 -0.01444147 -0.15009017 -0.34378335 -0.34476339 -0.01322596 0.61135987 3.00000000
0.69380117 14.45819937 4.89702307 1.93544489 -0.57228944 -3.16081078 0.79346211 2.62695407 -0.83869411 -0.41892111 -1.17558261 0.18964721 0.23988117 -0.61622463 -1.50525564 0.03293499 -0.34200152 -0.75339150 -0.13943290 -1.37940670 -0.48789267 0.04486033 -0.17773301 -0.90224066 -0.29756567 0.18141878 0.08321496 0.87016477 -0.28608928 0.12419565 -0.30309033 -0.45220985 -0.16597843 0.83005718 0.39044509 0.95837643 -0.33384463 -0.17250007 0.60225992 0.38534342 -0.85225893 0.20962169 0.42995804 -0.52710843 -0.85047109 -0.09152727 -0.02658711 0.54629236 0.46809935 0.04465008 -0.38885297 -0.31624833 -0.16905135 0.16459383 0.03597175 -0.10053824 -1.13107965 0.15914852 -0.24811380 0.10807561 0.01086152 -0.05551124 -0.07904847 0.20419605 -0.05494419 -0.30842626 0.13991831 0.26174496 0.49011020 3.00000000
0.69380117 14.45819937 4.89702307 1.93544489 -0.57228944 -3.16081078 0.79346211 2.62695407 -0.83869411 -0.41892111 -1.17558261 0.18964721 0.23988117 -0.61622463 -1.50525564 0.03293499 -0.34200152 -0.75339150 -0.13943290 -1.37940670 -0.48789267 0.04486033 -0.17773301 -0.90224066 -0.29756567 0.18141878 0.08321496 0.87016477 -0.28608928 0.12419565 -0.30309033 -0.45220985 -0.16597843 0.83005718 0.39044509 0.95837643 -0.33384463 -0.17250007 0.60225992 0.38534342 -0.85225893 0.20962169 0.42995804 -0.52710843 -0.85047109 -0.09152727 -0.02658711 0.54629236 0.46809935 0.04465008 -0.38885297 -0.31624833 -0.16905135 0.16459383 0.03597175 -0.10053824 -1.13107965 0.15914852 -0.24811380 0.10807561 0.01086152 -0.05551124 -0.07904847 0.20419605 -0.05494419 -0.30842626 0.13991831 0.26174496 0.49011020 3.00000000
-2.87427850 7.83509815 2.81684133 -2.25411364 0.16610428 -1.88411373 0.85497335 0.03136403 -0.87106424 -0.16143662 -0.14272199 -0.00229471 -0.10396964 -0.52272269 -1.72171707 -1.02671795 -1.07002374 -0.86483950 -0.30107739 -0.90100799 -0.70130732 -0.32688751 -0.40889597 -0.49286962 -0.19811481 0.21878415 0.02173913 1.12734611 0.22847132 -0.15790294 -0.30305700 -0.24632774 -0.29068089 0.53159141 0.20383663 0.67628305 0.00305504 -0.43319453 0.84430435 0.00349047 -1.13697109 -0.14788425 0.41583533 -0.80265349 -0.76854355 -0.07510775 -0.29725031 0.11291351 0.34536486 0.11617089 -0.47400894 -0.41271733 -0.01926757 0.29141174 -0.13795900 -0.25805806 -1.18971590 0.29620389 -0.11606596 0.01471654 0.06652610 0.06045881 -0.25697728 0.01499894 -0.16976763 -0.37634879 0.07565518 0.16544905 0.41916913 3.00000000
1.10121887 14.35288642 4.77584260 1.65510395 -0.48708177 -3.12173376 0.89648931 2.43696763 -1.05839786 -0.53770473 -1.13789301 0.02720058 0.55733629 -0.90561328 -1.56537787 -0.11486500 -0.73673201 -0.75778346 0.11669638 -1.58359804 -0.50059999 -0.03760856 -0.31554905 -0.82771844 -0.30984269 -0.07602041 -0.14419367 0.86845720 -0.32774411 -0.22478598 -0.37358257 -0.41151977 -0.45507575 0.59192947 0.21471793 0.75664102 -0.38657909 -0.19165722 0.47630625 0.61324253 -1.12906483 0.01526023 0.25424620 -0.44349470 -0.96436715 -0.13425121 0.15519624 0.34497990 0.60258228 -0.11477555 -0.39950075 -0.37334759 0.02780368 0.07882558 0.15128842 -0.22377407 -0.96826543 -0.15626736 -0.03915031 0.15646201 0.28374871 0.01252087 -0.26724760 -0.02326955 -0.12584140 -0.19937239 0.16263163 0.26933329 0.33631159 3.00000000
