-6.56768077 -3.66641033 0.25194532 -1.32007592 0.57555735 -1.74657819 -2.92608146 0.50931518 0.92861320 0.08068661 0.15118211 1.69928028 1.28195118 1.18763420 0.22554166 -0.11702038 -0.21904010 -1.47019791 -1.85752595 -0.12107902 -0.93777573 -1.08228754 0.60585396 1.21495659 0.47428314 -0.83709589 -0.17284446 1.00555282 0.60216617 -0.54121602 0.18678452 0.17237117 -0.03874371 0.37670094 0.12265376 -0.21303302 -0.92203162 0.00359858 -0.54544396 0.22173351 -0.35100958 -0.12681482 -0.17997511 0.12144683 0.08076827 0.25262548 -0.10252913 -0.63848724 0.04598658 -0.00527622 -0.27686901 0.00813294 0.35424813 -0.07771891 0.14226369 -0.43995790 -0.21141723 -0.31862769 -0.08331395 -0.14002908 0.17986584 0.42943281 -0.21633551 1.00000000
-8.73302895 -3.43636524 -1.17212653 -2.64866629 -3.21667396 1.37690444 -3.23144287 -1.12206902 -0.07778442 -0.46099749 1.70066594 0.94051658 -0.27718238 0.29523096 0.13819034 0.73845301 0.46295299 -0.43110768 -0.14149572 -0.21085719 -0.10113053 -0.55254090 0.05173831 0.50801980 0.48712600 0.26673281 -0.15611073 0.58143161 -0.14362586 -0.25937017 0.40806869 0.45559750 0.17727160 0.57110372 -0.22782695 -0.04547553 -0.66285066 0.25110080 -0.58169804 -0.43907883 -0.10876544 -0.00305228 -0.09025830 -0.00811719 0.07430996 -0.30791157 0.51163571 -0.14741573 -0.21852110 0.23156520 -0.01810895 0.11045163 0.15096005 0.44962718 -0.16052742 -0.62451335 -0.08838934 0.18536043 0.51604504 0.13152454 -0.23047546 -0.15838886 -0.15886061 2.00000000
-11.67939342 -4.98222570 -1.61997554 -1.83153884 0.03674873 -0.80140035 -5.25409549 0.96782278 1.56331699 -0.94482228 -0.84498309 3.48150609 -0.02816431 0.07299233 -0.18278330 1.39642989 0.92969748 -1.90432767 -1.26199480 -0.24421813 -1.11230750 -0.43041447 0.73392000 1.14929085 0.65040354 -1.16661859 -0.34933433 0.55635584 0.37945603 -0.71999734 0.43734451 0.00452644 0.43277779 0.34070762 -0.18503056 0.33447515 -0.64548902 -0.11483268 0.32666297 0.20054067 -0.45744241 -0.39443187 -0.33352542 0.01801154 -0.34702503 0.04621072 -0.07669982 0.04334167 0.14515059 0.08991200 -0.37312210 0.21505808 0.28015621 0.55128297 -0.35893286 -0.26489162 -0.18595342 -0.62019295 0.27185547 -0.19066752 -0.02269777 0.41411316 -0.94401046 2.00000000
-10.18307156 -3.17858021 -1.14488904 -1.52770959 -3.11697526 0.16594468 -5.50858718 -2.01155241 0.19515831 -0.80960888 1.73223879 2.13659710 -1.07613807 0.85746735 0.12907919 0.92007354 0.30498432 -1.01442072 -0.79354086 -0.66637539 -0.16829775 0.09320530 0.43961177 1.39535259 0.84403571 -0.41431142 -0.22336612 0.54721575 0.92611287 -0.92533144 0.06947537 -0.00753128 0.19175858 0.20081423 -0.59583184 0.04946722 -0.48582088 0.88571778 -0.41624196 0.42613679 -0.17667594 -0.18199232 -0.55689623 0.05750449 -0.14488730 0.70297507 0.15455520 -0.39716827 -0.18848324 0.11670705 -0.25113832 0.01447815 -0.24654567 0.32051550 -0.35917441 -0.38157653 0.17962818 0.12828715 -0.26937796 -0.11853105 0.44173988 0.29754043 -0.47850799 2.00000000
-11.84403369 -3.17675722 0.36851666 -2.04715261 -3.01762359 -0.62183780 -3.87875429 -2.77410659 1.15114195 -0.98418825 2.30419741 0.65131118 0.22840136 -0.38133269 0.29364846 0.43378236 0.30663038 -0.47830660 0.50442553 -0.85812920 -0.76831348 -0.81386605 0.30508758 -0.25389742 0.33613642 -0.21665653 0.02472210 0.96704368 -0.36525906 -0.46937305 0.48217406 0.18201438 0.32301352 0.10866103 0.36277570 0.31343165 -0.74893535 0.44396843 -0.61356547 -0.54969853 -0.72265434 -0.13974729 -0.89759129 -0.24098578 -0.12701646 -0.44348078 -0.07207709 0.26830559 -0.40554894 -0.12920714 0.49575428 0.17281489 0.15735600 0.09170404 -0.07287618 -0.46948362 0.06989410 -0.10645824 0.25013528 -0.03238481 0.03636998 0.37814454 -0.42967094 2.00000000
-10.99235171 -4.00457038 -0.79268894 -1.97054065 -3.06980770 1.21658161 -5.57704954 -1.12272771 0.36435665 -0.48222325 1.75526003 2.85605725 -0.36192811 0.67091972 0.44231589 0.98934040 0.95088431 -1.08994727 -1.32766393 -0.27829214 -0.89369106 -0.51953643 0.97719612 0.83422445 0.23990470 -0.12482320 -0.44633375 0.83809201 0.05943907 -0.15682882 0.62706573 -0.16157935 0.50393313 -0.03174252 0.05770074 0.48951042 -0.28082810 0.20912962 -0.35215865 0.10096513 -0.01737622 0.27722233 0.30833335 0.15537860 -0.06788765 0.06775122 0.48576320 -0.15315257 -0.11397634 0.44307372 -0.24936585 -0.23544778 -0.03462999 0.19621625 -0.01308682 -0.19845288 0.22605839 -0.00416442 0.54107438 0.11663398 -0.21359228 0.46302673 -0.03731345 2.00000000
-10.99235171 -4.00457038 -0.79268894 -1.97054065 -3.06980770 1.21658161 -5.57704954 -1.12272771 0.36435665 -0.48222325 1.75526003 2.85605725 -0.36192811 0.67091972 0.44231589 0.98934040 0.95088431 -1.08994727 -1.32766393 -0.27829214 -0.89369106 -0.51953643 0.97719612 0.83422445 0.23990470 -0.12482320 -0.44633375 0.83809201 0.05943907 -0.15682882 0.62706573 -0.16157935 0.50393313 -0.03174252 0.05770074 0.48951042 -0.28082810 0.20912962 -0.35215865 0.10096513 -0.01737622 0.27722233 0.30833335 0.15537860 -0.06788765 0.06775122 0.48576320 -0.15315257 -0.11397634 0.44307372 -0.24936585 -0.23544778 -0.03462999 0.19621625 -0.01308682 -0.19845288 0.22605839 -0.00416442 0.54107438 0.11663398 -0.21359228 0.46302673 -0.03731345 2.00000000
-9.32865329 -6.38297304 0.35046291 -3.97219754 -2.88563773 1.80837429 -5.79385789 -1.76226135 0.55028553 -0.35958845 2.76344373 1.99487196 -0.15035642 0.58431016 0.36708669 0.29218933 0.15985360 -0.49448606 -0.58255182 -1.61653995 -0.87577269 -1.07377787 -0.59564129 0.32648928 0.17662967 0.05691988 -0.55051434 1.43036172 -0.33221156 -0.84840312 0.25229582 0.14876586 0.41735238 0.80644664 0.68734292 0.36311156 -1.10080431 0.45799041 -0.54977114 -0.02906157 -0.15630498 0.17628215 -0.54439487 0.30731671 -0.22609952 -0.05008228 -0.03316053 -0.72559536 -0.16956051 0.92556429 0.08289805 1.18216210 0.20160090 0.28193361 -0.55218969 -0.37006297 0.21170343 -0.34878880 -0.08512214 -0.54735213 0.30020991 0.01326494 -0.90555360 2.00000000
-10.88137721 -3.49446112 -1.20839805 -2.05377193 -2.53897519 0.33290101 -5.64755130 -0.83759187 0.53587795 -0.56159128 1.49597958 2.81535955 -0.96716262 0.96747507 0.19208902 0.61120595 0.89991437 -1.19537735 -0.96606221 -0.25892049 -0.76347681 -0.09490095 0.90574016 1.26768584 0.42857913 -0.08886961 -0.31059452 0.41662261 0.96907036 -0.70216572 0.43490394 -0.10093000 0.62247361 -0.51385859 -0.13050800 0.14732279 -0.47137203 0.16766306 -0.42799746 0.41943919 -0.04458857 -0.08452747 0.07135637 0.25716521 -0.10467201 0.26920097 0.04515184 0.07336661 -0.15841576 0.18969886 -0.28400484 -0.08385223 -0.12573957 0.17361723 -0.41225041 0.01594412 0.27579187 -0.13903796 -0.35880515 -0.16319397 0.36616449 0.19403856 -0.40620420 2.00000000
-11.01808824 -4.08703281 -0.79516662 -2.11846719 -2.96943494 1.26942494 -5.42685656 -0.96534978 0.48310356 -0.45320507 1.73737030 2.76388503 -0.28250804 0.60918071 0.34255188 0.89925424 0.99887034 -1.03016036 -1.21876232 -0.08043901 -0.89549342 -0.55249404 0.89278080 0.69305495 0.19638954 -0.02059374 -0.54439099 0.84714402 0.01677749 -0.27974410 0.59163759 -0.03105024 0.55464560 -0.06195142 0.03839189 0.44819187 -0.28163444 0.10881388 -0.25721706 0.03324891 -0.16467781 0.34574629 0.34756144 0.13243552 0.01008343 0.01788087 0.50156073 -0.06090586 -0.01077717 0.49245375 -0.15354992 -0.21181199 -0.02713095 0.17184052 -0.04798256 -0.21823583 0.35615589 0.03352745 0.52310948 0.04184481 -0.20014323 0.42654966 0.02862458 2.00000000
-10.38493502 -3.65544057 -0.59273240 -1.61716739 -1.48196807 -0.27473354 -6.21892763 -1.02128140 0.08461580 -0.06760739 0.23734064 3.12339290 -1.60300700 2.14371185 0.35273096 0.62589753 1.25940563 -1.41890622 -2.13000602 1.02728200 0.47685249 0.01735133 0.83528141 1.17141938 0.63733474 -0.08657547 -0.75088878 0.23975861 -0.50333609 -0.97009781 -0.13006502 0.63711071 0.92615470 0.44068381 -0.36514024 -0.77687519 0.03791894 0.16665562 -0.41400336 0.45048596 0.82903869 -0.06584957 0.13335055 0.57570948 0.35995307 0.67783737 0.67379832 -0.16924764 -0.25958013 -0.25519082 0.55246601 0.37914769 -0.20232831 0.07760148 -0.07900498 -0.34873718 0.29673936 -0.43668075 0.10722961 -0.10013838 0.30841624 0.32804293 -0.45853370 2.00000000
-12.20947154 -4.73077705 -0.91424526 -2.20541806 -1.16476001 -0.32793790 -4.62777693 0.72675217 1.50062994 -1.18287720 0.19340486 3.38515848 0.22586913 0.50595268 -0.10410682 1.77200150 0.69186781 -1.93141303 -1.44490551 0.11360093 -1.41736934 -0.51284412 0.65324705 0.83074008 0.24521757 -0.86363801 -0.39542229 1.13467227 0.33046680 -0.24816010 0.38691477 0.26433932 0.18826924 0.28447212 0.42377889 0.58186240 0.37899467 0.11333776 0.29290852 0.39009788 -0.30917218 0.01233143 -0.27374865 0.04449919 -0.38138289 0.02089102 0.22880470 0.22034133 -0.14090953 0.10175372 -0.36381793 0.26283456 0.18395296 -0.09406956 -0.46431689 -0.36304493 0.23359422 -0.62264867 0.14348027 -0.20829516 -0.40779070 0.09386052 -0.28110064 2.00000000
-11.17703597 -10.50591188 3.02295504 -2.36848576 1.73521868 -1.99649271 -3.78822994 -0.18531798 1.54037522 -1.23035772 0.29592594 1.16475566 0.46733588 0.11906281 0.70204340 -0.04526565 1.12334262 -0.16395575 -0.87461190 -0.28373313 0.58645885 -0.02731226 0.92112088 0.91996473 0.24984749 0.69406133 -0.64951118 0.99012196 0.51194329 -0.26000724 0.61408342 -0.01988058 0.37499911 0.35140895 0.00497296 0.06779474 -1.09959566 0.26570834 -0.66598729 0.64691138 -0.14380033 -0.12563204 -0.63632594 -0.08960609 -0.39595805 -0.03862825 0.68688016 -0.25868126 0.09297627 0.28755623 0.23280514 0.30663524 -0.18732107 0.25533285 0.07048008 -0.06529544 -0.00722827 -0.17823830 0.38781129 0.04025910 -0.11140776 0.23648406 -0.06713238 3.00000000
-8.28841807 -10.05227993 4.45058638 -1.28373378 1.49376773 -1.35652256 -3.63743643 -0.03147937 1.47187801 -1.45897472 0.43728658 1.42221575 0.22943513 0.31760042 1.13092945 -0.03675548 1.16072391 -0.75358083 -1.00878953 -0.45630661 -0.31955543 0.14714300 1.50794682 1.56095083 -0.31563224 1.22808940 -0.46836110 0.63853237 1.08801363 -0.23669523 0.49787148 0.10721808 -0.36833099 0.94866223 1.17313195 0.84367956 0.12751724 -0.13105876 -0.78915897 0.13320196 -0.91179652 -0.12606818 -0.57187623 -0.38019044 -0.25269150 -0.10454885 0.26889581 -0.40502803 -0.00823832 0.02105730 0.59468992 -0.15750541 -0.94626556 -0.35058744 -0.20918179 -0.33411787 0.83367622 -0.40178572 0.19779192 -0.22202732 0.53569216 0.48719830 -0.55982047 3.00000000
-5.14730204 -11.10250872 3.97300990 -0.88806312 0.23810267 -1.10706790 -3.21814214 -0.73009292 -0.35755890 -1.23499197 -0.57909881 0.92928089 -1.40436602 0.47469562 0.94902507 0.54361666 1.79133762 -1.25494444 -1.16484402 -0.61657456 -0.90668580 -0.84861171 0.33831209 0.79099268 0.26475243 -0.66445890 -0.65626271 0.76088984 -0.20905106 -0.97353753 0.51333082 0.72718054 0.02130958 0.19386985 0.21953947 0.27768496 -0.46001299 0.04002830 0.24038862 -0.30131723 0.53802815 0.05774764 -0.11279864 0.41209450 -0.12652118 0.07596666 0.06310005 -0.12966014 -0.51868799 0.18130391 -0.02290697 0.24884313 0.03299503 -0.14580839 -0.45961112 0.14548959 0.10498137 -0.31299323 0.20731577 -0.15728028 0.11057169 0.16155713 -0.10079005 3.00000000
-15.44353313 -9.66198010 5.04120268 -2.33832371 0.91648130 -3.39988167 -4.47361924 -2.64426790 3.21259091 -1.61929782 0.05694333 1.76149281 0.50380996 -0.24984287 1.40423056 -1.20891011 0.55615358 -0.55844254 -1.30935211 0.13025330 -0.80970567 -0.98628803 0.52533773 -0.20186266 -0.22444281 -0.31136964 -0.24834069 1.06713125 0.95953511 -0.85388295 0.86343971 -0.96789185 0.67167004 0.04829263 -0.63249060 0.05390486 -1.19805006 -0.15712955 -1.09482329 0.86892658 0.53467422 0.66974534 0.08188647 0.01647973 -0.42127752 0.36993528 -0.04473065 0.08635629 -0.27290210 -0.19885484 -0.21621898 0.31814355 0.58902753 -0.30036743 -0.47410089 -0.15435180 -0.16314257 -0.21114517 0.41943600 0.16398410 0.13846865 0.33671863 -0.50979923 3.00000000
-4.98393199 -11.15123928 3.63969442 -0.58537419 0.17561399 -1.14792852 -2.79353891 -0.69638600 -0.34427910 -1.19163780 -0.74219671 0.68594911 -0.87261216 0.33055224 0.75476738 -0.02823972 1.71105522 -1.60071572 -1.18281733 -0.46850004 -1.27392139 -0.48427108 0.23140775 1.01161524 0.57849254 -0.07320517 -0.01760789 1.00829369 0.47522502 -0.41638710 0.77599339 0.49310572 0.31883206 0.18845908 -0.04318877 -0.02602196 -0.62467270 0.45819931 0.01168414 0.12229032 0.04200046 0.00307218 -0.04341562 0.16480264 0.38501200 -0.11222402 0.19215945 -0.05469523 0.01862506 0.37224689 -0.19279964 0.30282883 0.19907814 0.65517193 -0.23675964 -0.69209513 0.27534630 -0.28686850 0.03303875 -0.01300752 -0.10244524 0.44264417 -0.47616503 3.00000000
-4.98393199 -11.15123928 3.63969442 -0.58537419 0.17561399 -1.14792852 -2.79353891 -0.69638600 -0.34427910 -1.19163780 -0.74219671 0.68594911 -0.87261216 0.33055224 0.75476738 -0.02823972 1.71105522 -1.60071572 -1.18281733 -0.46850004 -1.27392139 -0.48427108 0.23140775 1.01161524 0.57849254 -0.07320517 -0.01760789 1.00829369 0.47522502 -0.41638710 0.77599339 0.49310572 0.31883206 0.18845908 -0.04318877 -0.02602196 -0.62467270 0.45819931 0.01168414 0.12229032 0.04200046 0.00307218 -0.04341562 0.16480264 0.38501200 -0.11222402 0.19215945 -0.05469523 0.01862506 0.37224689 -0.19279964 0.30282883 0.19907814 0.65517193 -0.23675964 -0.69209513 0.27534630 -0.28686850 0.03303875 -0.01300752 -0.10244524 0.44264417 -0.47616503 3.00000000
-9.54798981 -15.80466955 2.45552728 -6.03770556 2.44043569 -1.62578756 -6.42352491 -0.44053803 2.69157422 -0.27781015 0.80070720 1.73307025 0.58326502 -0.82199530 1.13220801 -0.32921964 1.12931720 -0.19006843 -0.42853540 -0.96188895 -1.07319290 -0.65764966 1.27218144 0.24684987 0.37287806 0.70239264 0.31143068 1.21000181 0.64800269 -0.69991185 -0.35062478 -0.14775603 1.19287044 0.40235796 0.01481799 -0.69850640 -0.62786819 0.19322000 -0.84436940 0.89528916 0.06408526 0.01882175 -0.36921244 -0.21669599 0.25714459 0.10607519 0.83668297 0.11026591 0.25515670 -0.02027922 -0.39767422 0.14240758 -0.31448698 0.51974984 -0.32923683 -0.53199986 0.18829717 -0.16909504 -0.00155398 -0.13173145 -0.27107976 0.18005615 -0.14981157 3.00000000
-5.95719550 -11.11299157 3.91054780 -0.69179261 0.40351323 -1.28772471 -3.09389929 -0.49946177 -0.36645189 -1.35682092 -0.39237961 0.76059614 -0.87505713 -0.25566308 0.62626922 0.16815954 1.98782664 -1.41681821 -1.33107070 -0.01522862 -1.52207795 -0.48000703 0.50507656 1.37447753 0.11535339 0.22373974 -0.02965470 1.00272094 0.68596146 -0.55913471 0.12795116 0.33656818 0.26381196 0.37159633 0.07383218 -0.12872285 -0.07230937 0.19164792 -0.28936871 0.09018427 0.10344176 -0.44887731 -0.17451665 0.26062418 -0.06291409 -0.52877042 0.20571473 -0.44405401 -0.03566034 0.76902761 -0.07260756 0.01464391 -0.35025545 0.44764962 0.05171339 -0.49008647 -0.10902981 -0.13161858 0.38901073 0.55419157 -0.15591502 -0.09355032 -0.30334484 3.00000000
-5.66812404 -10.81527650 4.10138096 -0.99070153 0.59171954 -1.16143628 -2.94677830 -0.70245668 -0.32568140 -1.42509368 -0.71040872 0.84292676 -1.42907880 0.17018268 0.98886605 0.41597510 1.74634828 -1.34235839 -1.06741748 -0.80681818 -0.71299938 -0.53266497 0.14336927 1.08201411 0.28310445 -0.65860560 -0.44402894 0.39542792 0.27067583 -1.08542968 0.54140276 0.78144256 -0.12089601 0.21489773 0.24303943 0.50984182 -0.37138905 0.28014752 0.12035660 -0.01601909 0.24913165 -0.16078676 -0.14552866 0.37872161 -0.17236049 0.34473938 0.51747290 -0.22011993 -0.20555430 0.31872885 -0.22521516 0.23367183 0.08443354 0.12201535 -0.47729957 0.03390006 0.20317102 -0.18861185 0.12196932 -0.10200419 0.07473923 0.25593132 -0.21615293 3.00000000
-3.81391163 -11.05062891 2.57175431 -0.26383345 -0.78460152 -2.05253545 -4.04176117 -0.87844906 0.39987035 -0.05061043 0.25622406 1.36501291 -1.39853628 0.13282644 1.18296579 -0.53333335 1.40416362 -0.87366544 -1.42686717 -0.37949236 -1.02779081 -1.05169249 -0.12933166 0.81377490 1.65447188 0.23537022 -0.36711458 1.58891067 -0.19084403 -0.12569842 0.28579878 -0.72482634 1.04319273 -0.34559973 -1.14551635 -0.07909399 -0.48844905 0.57658002 0.41189668 -0.02725034 -1.25302708 -0.18052708 -0.38296104 -0.23046233 -0.23951041 0.23858589 0.03523571 -0.24831650 0.04677736 -0.29374051 -0.00534137 -0.07021676 -0.61215865 0.47799061 -0.34792192 -0.22066430 -0.20656009 0.06589984 0.14428947 0.20534948 -0.36812983 -0.25201558 -0.47336232 3.00000000
-5.62965459 -10.98045123 4.48218524 -1.00374932 0.42075966 -1.48267497 -3.52136628 -1.01880573 -0.04298102 -1.21360027 -0.63473691 0.77168299 -1.78736420 0.35196204 1.10110695 0.45602106 1.42336764 -1.08325540 -1.01982867 -1.30970265 -0.61581452 -0.78276519 0.00743920 0.74928773 0.46607662 -0.95039205 -0.88661917 0.35851595 -0.49303833 -1.69499396 0.42762274 1.06699419 0.00367894 0.39763376 0.29237413 0.76209754 -0.86964619 0.20713040 0.28995511 -0.29844488 -0.10943839 -0.15900629 -0.39184165 -0.07295868 -0.46044753 0.28381175 0.77111328 0.02427191 -0.55008701 0.20316200 -0.16156041 0.03699423 0.06200498 -0.06005415 -0.32030639 -0.31409086 0.09905975 -0.04704376 0.31438410 -0.30092450 0.02548060 0.63638994 0.20999457 3.00000000
