0.53379956 0.69776618 1.01279445 -0.32733335 -0.14890476 0.81210156 -0.08278343 -0.60482793 0.34220419 -1.54027234 1.40254236 -0.19492239 1.62272077 -0.13222220 0.48553990 0.02336619 0.75186833 -0.52744806 0.39599322 -0.38006102 1.21238332 -0.41407864 0.38102479 -0.68173067 -0.67519308 0.35616045 -0.27438758 -0.43556573 -1.47417586 -2.42675196 0.99409807 -0.09520568 -0.18793646 -0.10899544 -0.58093129 -0.64029115 0.61072067 -0.68585975 0.84088229 1.71898104 0.48533762 -0.40380651 -0.95968232 0.27689302 1.27692721 0.53997920 0.04449621 -0.97266366 1.94345701 0.66479358 -0.41069764 -0.75941834 -0.24955115 -1.82449823 -1.62688966 -0.86553449 0.60617450 -0.19728417 -0.77259789 0.02940480 -0.58781036 -2.12414878 0.46223188 -0.16106999 0.53467815 0.41679391 1.52315560 -0.48128831 -1.40133621 0.81981161 1.00000000
0.92647354 0.48514190 1.72266476 -0.59700573 -0.21039898 0.91312154 0.71671490 -1.79012785 2.38454997 -0.21446783 0.48530680 0.26505447 -1.04715843 -0.84402482 -1.02163022 0.56198918 -1.01652683 -0.65899018 -0.23613826 0.10957912 0.12955239 0.30648101 -0.44776773 0.67225389 0.40070978 -1.45875379 -0.39667430 1.45352579 1.99695466 1.29440488 -0.60591625 0.19023417 -0.37831080 0.08998430 1.32615833 0.58583535 0.29379428 0.34122828 0.19427830 -2.16139704 -0.41133183 -0.35492813 0.87590160 -1.32599512 0.37257452 0.15106037 -1.44465567 -0.64628317 0.93188587 -0.41538571 -1.97256058 0.08397598 0.84500009 -0.53302987 1.05256593 -0.67624131 0.64139084 -2.17823830 0.49850001 -0.13229127 0.21376429 1.26073089 0.57274408 1.22794358 -0.29261592 -1.20139353 -2.31405565 0.91898171 -0.27570832 1.36652924 2.00000000
1.04463531 0.27532569 0.67133816 -0.82371898 0.03217697 0.64241488 0.67540344 -0.56962124 -0.38753177 0.29158456 0.44818754 -0.66279229 0.55250843 0.99318225 1.13017224 0.98597717 -0.66080469 -0.47998071 1.77486010 0.45699787 -1.11663014 -0.26268264 1.13468500 -0.55820932 1.44780582 0.40712472 1.03030785 -1.86138105 -1.59006825 -0.25162303 -0.48876924 0.74773070 -0.25978396 -0.61090006 0.17815155 0.14282125 -0.44924115 0.43452387 -0.71763233 -0.00496006 0.38804109 0.38643650 -1.52485777 -0.90439488 0.25636327 -0.83443920 0.57125782 0.77640482 0.77220357 0.71937593 0.22014783 -0.11573515 -0.16353971 1.04483683 -0.75311104 0.21554030 -0.58723795 -0.68774635 0.50074597 0.95588747 0.30946809 0.76467625 -0.50659450 -0.99086896 0.19561259 -1.86705697 1.78172636 0.53071272 0.42836827 -2.07914209 2.00000000
1.26737805 0.02084449 1.38194169 -0.30966241 0.02440366 0.82225573 1.01162959 -1.29091313 1.20865213 1.16004516 0.18675383 0.20121493 -1.99480378 -0.79225578 -0.61226787 1.18784089 -0.12962663 -1.05846825 0.30215750 0.01076195 0.38446593 -0.52679562 0.42239133 0.24133660 1.32919612 0.24936386 0.93471192 0.11182909 1.46590062 0.17342085 0.62251491 -0.67758050 -0.73337973 0.50963452 0.02004013 0.01160975 1.32711551 0.00513952 -0.15655163 -0.15502944 0.72073870 0.94946529 0.45807877 -0.37125886 0.65461192 0.06838215 1.38941473 -0.88311423 0.26981502 -1.06465644 0.06602635 -0.85496387 1.37452820 -0.96272119 -1.65214428 -0.83938191 0.96899392 -0.66332504 -2.88550400 -0.02840168 -1.21013145 1.39362119 0.10007358 -0.85088215 -0.54605741 1.48668083 -0.92883057 0.35768961 0.80020778 1.25539880 2.00000000
1.85009372 -1.02402235 1.07322041 1.30526411 -0.21518230 -0.06735904 1.81904338 -0.19491111 1.90182406 -0.10263354 1.06789096 1.02185629 -0.76746955 -0.85888134 -0.60739119 -0.12257032 -1.45662152 0.30181313 -1.37622679 0.74312907 -0.18099044 -0.01246795 -0.13369724 1.43661106 0.91826364 1.00694996 -0.86519499 -0.86922025 0.56869662 0.80748130 -1.39875096 0.35524241 1.19129696 -0.36817476 1.50663931 2.55200913 -1.41142630 0.43194407 1.39902056 -0.99608414 1.78734730 -1.12244611 0.06185768 -0.00042337 0.90793448 -0.20485710 0.05574173 -0.31923365 -0.41945637 0.47997035 -1.43230541 0.10418174 -0.01511332 -0.84395985 0.69347050 1.88382989 0.84123575 -0.07786406 1.25016835 0.42890200 0.68809315 0.20943835 -0.59223487 0.69122389 0.90023982 1.46986435 -0.92402717 0.79958583 -0.29898611 -1.31080137 2.00000000
1.22621194 0.11515765 1.21223512 -0.67142679 -0.01502796 0.58994484 1.06669608 -1.46528147 1.10920148 0.96984566 0.22510664 0.11776410 -1.37213471 -0.67468761 0.56640778 1.59555154 -1.02062631 -1.57251554 0.94808519 0.16009634 -0.93791985 -0.22497570 0.01775591 -0.46944525 0.94496204 0.35506311 -0.14903222 0.22517082 0.39847255 0.25719840 0.70425237 0.20671226 0.72901942 0.02810047 -0.26413794 0.36041913 0.37842109 -0.11884743 -0.24101114 0.25620731 -0.24190571 -0.69996554 0.73429456 -0.59871199 0.27950798 0.88190560 0.29477437 0.77766533 0.07242122 0.04019954 0.29456286 0.28102592 -0.38552541 0.60055270 1.12768420 -0.94754325 0.09317723 -0.35130123 0.36851678 -0.37086019 -0.85557429 -0.73685591 0.04994450 0.53215317 -1.03779874 0.82352414 0.04220514 -0.41245431 -0.17980413 0.24266557 2.00000000
1.22621194 0.11515765 1.21223512 -0.67142679 -0.01502796 0.58994484 1.06669608 -1.46528147 1.10920148 0.96984566 0.22510664 0.11776410 -1.37213471 -0.67468761 0.56640778 1.59555154 -1.02062631 -1.57251554 0.94808519 0.16009634 -0.93791985 -0.22497570 0.01775591 -0.46944525 0.94496204 0.35506311 -0.14903222 0.22517082 0.39847255 0.25719840 0.70425237 0.20671226 0.72901942 0.02810047 -0.26413794 0.36041913 0.37842109 -0.11884743 -0.24101114 0.25620731 -0.24190571 -0.69996554 0.73429456 -0.59871199 0.27950798 0.88190560 0.29477437 0.77766533 0.07242122 0.04019954 0.29456286 0.28102592 -0.38552541 0.60055270 1.12768420 -0.94754325 0.09317723 -0.35130123 0.36851678 -0.37086019 -0.85557429 -0.73685591 0.04994450 0.53215317 -1.03779874 0.82352414 0.04220514 -0.41245431 -0.17980413 0.24266557 2.00000000
-0.04596510 -0.54762071 0.94252217 -1.90848914 -0.15667907 -0.31447599 1.43836998 -1.73328788 0.74213454 1.32249474 1.23294912 0.12397382 -1.38492655 -1.36785421 -0.68086863 0.58229931 0.36424143 -0.53347180 -0.27619838 -0.45953409 0.85612711 -0.56649959 -0.20354936 -0.13670309 -1.59151884 0.45819181 -0.33692549 -0.04072594 0.45855459 0.58318330 -0.92645719 -1.13056429 0.32160548 -0.00055992 2.28274536 0.88224653 0.05730652 0.21089197 1.11741707 0.41232381 1.11821150 2.59201472 0.39597371 0.41628073 0.69152580 0.27718640 -2.51054614 -0.51353142 -0.81467162 2.51554167 -0.31416343 -1.23124103 -0.38625013 0.52194928 0.26862540 1.30754076 -1.31448314 1.59050250 -0.38817987 0.89621334 0.04213425 -0.43761210 -0.97587837 -0.20060461 0.62866722 -1.26615238 -1.03851494 0.33010085 0.65295774 -3.64134414 2.00000000
1.24581722 0.09793108 1.27940034 -0.59240591 -0.03144913 0.78242809 0.81632697 -1.27720474 0.74523469 0.93750398 0.24961197 0.02444456 -1.33291687 -0.48094824 0.16566035 1.45522478 -0.45076305 -1.28050020 0.46464573 0.37953104 -0.83529464 -0.50358200 0.06376110 -0.37896272 1.04513210 0.78497705 0.15028424 -0.02593435 0.66815408 -0.26149888 0.19121609 0.04490960 0.58116421 0.75706165 -1.08149236 -0.02136021 0.53439928 0.09437920 -0.71959014 0.15905095 0.47621206 0.07970993 0.71939237 -0.03656189 0.69391254 0.73550427 1.42307145 0.36960959 -0.32873667 0.11935055 1.01758092 0.28213224 -0.33018076 0.26260877 -1.00628794 -0.12043696 0.81831120 0.90993479 -1.46339904 0.44264532 -1.00547008 -0.50553982 -0.26303648 -2.21443626 0.82108274 0.94189448 -0.06938650 -0.62133904 0.04877771 -0.62253775 2.00000000
1.21960628 0.12854871 1.20657421 -0.69372971 -0.02058348 0.58779409 1.06235453 -1.45769724 1.09668587 0.82957604 0.22663160 0.13083835 -1.27115144 -0.65941575 0.55841618 1.55435026 -1.04020005 -1.57230477 0.89567649 0.19507420 -0.98541663 -0.12310678 -0.14667179 -0.39060935 1.03831553 0.29172828 -0.31983859 0.22176371 0.33890971 0.43759684 0.54142257 0.05131307 0.66196455 -0.06402917 -0.31763597 0.32280766 0.25055619 0.10966266 -0.44075839 0.31666141 -0.58586980 -0.71910121 0.68677707 -0.47582505 0.21080060 0.93447078 0.21790212 0.79385432 -0.07918556 0.26642934 0.30865631 0.51130372 -0.41760156 0.73976176 1.15166252 -0.79889965 0.03964452 -0.36617315 0.49004362 -0.35257408 -0.22921837 -0.65699848 0.08342936 0.31788594 -0.99920003 0.32218867 0.04929579 -0.57320467 -0.04034669 -0.06774049 2.00000000
1.20708594 0.10645052 1.16701966 -0.66702732 -0.08446422 0.71547616 0.71970714 -1.17995693 0.40345476 0.76216147 -0.16337697 -0.17825933 -0.97033597 0.07511999 0.59669252 1.09210721 1.15126447 -2.70103150 0.40163494 0.68765335 -0.01181575 0.40368288 0.21725516 0.11746487 1.93798343 -0.28918771 0.80095352 0.44969755 0.22560081 2.00880530 1.97741264 0.16131826 -1.08363034 1.60268412 -1.08720342 -2.41861768 0.52529199 1.05941203 -3.46419055 1.81567509 -0.37748196 0.71017781 -0.79562386 1.85079685 -0.50364222 0.07871676 -0.26102156 -0.83508411 -1.22149217 -2.44304258 -0.43426868 -0.59962210 -0.16391371 -0.46061037 -2.04264114 0.65516095 -0.25159022 2.29502677 0.46106331 -0.48791810 2.38779596 0.59715908 1.26714150 0.99876069 -0.29729582 -1.16785335 0.74908024 -0.17051232 -1.59726303 0.64255133 2.00000000
1.18636074 0.22238471 0.91352761 -0.82795477 -0.11443018 0.42925218 0.82354805 -1.10227846 0.18274170 0.15411724 0.74604311 -0.41798971 -0.16385814 0.54394318 1.09963970 1.64381192 -1.12417433 -1.07167758 1.66573418 -0.31909943 -1.45573230 0.04101065 0.61021613 -0.93608581 1.10484549 0.74156784 -0.20002721 -0.86884384 -1.93260897 -0.35433059 -0.21361812 0.25435769 -0.13603180 0.10329761 -0.70295656 -0.56612920 -0.22925006 0.24381609 0.09083359 1.10212520 0.27207352 -0.18543511 -0.89802897 -0.47360357 -0.06113294 0.08048008 0.82933758 0.84107510 0.85997497 0.27126384 0.75998456 0.59811355 -0.41881335 1.88577479 0.06484521 1.09001706 -1.49506915 0.20315254 0.10519496 -0.17696549 0.32451868 0.17447888 -0.64059833 -1.22176339 1.19580848 -0.74639010 0.48877938 -0.55116336 1.25284564 -0.28543755 2.00000000
0.44641643 0.62101579 -0.76184942 -0.74203255 -0.11874789 -0.84170341 0.26344659 0.57628534 -0.89361903 -0.99784571 -0.21080473 -0.84328249 0.72704907 -0.26674021 -1.06099983 1.00624232 -1.08984077 1.08829745 -0.55391700 -1.07198933 -0.68005370 -0.54242171 0.68018136 -0.50248145 -0.93390023 -0.15074452 0.55626169 1.04959947 2.94072600 1.76718043 0.25721893 -1.02019104 -0.01046062 -0.14822378 -0.00155229 -0.33836380 1.21709767 -0.62088962 1.15693359 0.85025884 -0.35057382 -0.45333964 -1.45237750 1.45272461 2.41255122 0.82430054 -0.73021469 -0.54252847 -0.71698133 -1.96791267 0.29123177 -0.04926819 -0.75565856 1.23563611 -1.26624724 0.25502883 0.02985156 -0.90972978 0.50615622 -0.07680204 -2.28550462 -0.97604563 -1.06679853 -0.24801628 -0.17268105 0.33614750 0.21205165 -1.59768136 -0.13141776 -0.50392302 3.00000000
0.10403882 0.85555815 -0.98190023 -0.21665222 0.48369197 -1.33295412 0.66059739 0.38688723 -0.22630398 -1.25485204 0.15954000 -0.53202253 0.58357528 -0.53960698 -0.89219806 1.13253565 -0.24661634 0.85886728 -0.47354612 -0.70284341 -1.57769395 -0.98919569 1.04145377 -0.75558236 0.32228711 -0.08191043 -0.83706337 1.56010396 2.57077824 -0.40667329 0.01055218 -3.68636002 1.26142899 1.80524704 -1.85197109 0.86718246 2.40930030 -2.11283460 0.85588648 -0.22608621 -0.57850938 -0.56122067 -2.31616661 1.02204801 0.38094856 -0.74461405 1.22739091 -0.67545950 1.77168647 -0.14057741 0.87502466 0.49780785 0.43236024 1.74044263 0.53010502 1.05785298 2.53351301 2.33880293 1.47750736 -1.01725381 3.06596142 -1.16392848 -1.79418754 -0.25577695 -0.47451421 -0.39504649 -1.44456298 0.95426236 1.62427063 1.92371914 3.00000000
-0.41196606 0.96358645 -1.12724773 0.58350081 0.06947693 -1.20106182 -0.02917072 -0.09559373 1.58330747 -0.67950126 0.39600094 -1.03027114 0.16941885 0.21851624 -1.34290980 0.45919012 1.84657998 -0.69972979 0.18573928 -0.81161898 -1.18231799 0.55622692 2.35312792 0.42133923 0.16704063 0.29132297 -0.50297116 -0.20802485 -0.35531995 0.48715832 0.00990681 0.38601843 0.51172175 -0.59079790 -0.20489515 -0.64299872 -0.57508547 0.76161038 -0.62823286 -0.47969489 0.17812950 1.14160834 0.56177000 -0.14657986 -0.14785810 -0.27106152 -0.93363741 1.53819448 0.15739469 -0.50291690 -0.68481373 -0.31767627 -0.84845089 -0.07804882 0.20357165 0.40765755 -1.24622060 -0.28701414 -0.41961800 0.24583519 -0.32942529 -0.73185930 0.20961096 -0.94101564 0.47515336 -1.18827366 0.04486388 0.79967438 -0.86702727 -0.20804736 3.00000000
1.65045737 -1.38165452 -0.61347111 1.55686294 -0.65836510 -1.69812672 1.89074791 1.36367489 -0.55800707 0.05124334 0.25993435 -0.28980305 1.36228653 -0.53472095 0.53818616 0.37954006 -0.41594495 0.18573351 0.07253604 0.48563255 -2.03946183 -0.06069979 -0.65587452 -0.57833212 -0.61795132 0.09114282 -0.41291499 0.28243649 1.13540247 -0.47610329 1.18338673 -1.48086827 0.75965571 -0.87526209 -1.72251960 -0.14244953 -1.20455878 0.56289547 0.99093352 2.50990162 -1.34380819 -0.91310189 -0.31181858 0.53326218 2.82087720 0.64520264 -2.98708868 -1.35524784 -1.57024783 -0.08352924 0.48412131 0.02516866 -1.50758248 1.86164076 0.93826506 -2.65149358 -2.03332524 -0.45390483 -0.02021530 -1.12525516 -0.92458243 -1.19867224 2.48482933 1.68414620 0.99126154 1.68028545 -0.33325504 2.00376678 -1.71465478 0.36027119 3.00000000
-0.38267385 0.99730918 -1.06677178 0.65349339 0.15884649 -0.88738732 -0.07184886 -0.01113907 1.76246147 -0.96706727 0.65829934 -1.11480926 0.34991848 0.25985105 -1.26842791 0.84358249 1.98200106 -0.52948644 -0.14032758 -0.39931809 -1.19119199 0.16839056 2.19498591 0.24924349 0.19851858 0.54302544 -0.16461049 0.28960614 0.18588964 -0.98312171 -0.30015463 0.62654028 0.15042835 -0.49741360 -0.11109526 -0.10585191 -0.65248286 0.13991319 -0.34453496 -0.33834800 0.47732792 -0.02199453 1.08174964 -0.05263876 0.00915135 0.51196780 0.39026439 -0.32361040 -0.90029689 1.51800814 0.25850346 0.38844362 0.99008212 0.00186317 0.44049906 -0.50373810 -0.18977460 0.77619284 -0.12333837 0.00891876 0.66396348 0.85405373 -0.33451398 1.23785302 -0.32550999 -0.37952190 0.77612259 -1.22674203 -0.67697898 -0.75319885 3.00000000
-0.38267385 0.99730918 -1.06677178 0.65349339 0.15884649 -0.88738732 -0.07184886 -0.01113907 1.76246147 -0.96706727 0.65829934 -1.11480926 0.34991848 0.25985105 -1.26842791 0.84358249 1.98200106 -0.52948644 -0.14032758 -0.39931809 -1.19119199 0.16839056 2.19498591 0.24924349 0.19851858 0.54302544 -0.16461049 0.28960614 0.18588964 -0.98312171 -0.30015463 0.62654028 0.15042835 -0.49741360 -0.11109526 -0.10585191 -0.65248286 0.13991319 -0.34453496 -0.33834800 0.47732792 -0.02199453 1.08174964 -0.05263876 0.00915135 0.51196780 0.39026439 -0.32361040 -0.90029689 1.51800814 0.25850346 0.38844362 0.99008212 0.00186317 0.44049906 -0.50373810 -0.18977460 0.77619284 -0.12333837 0.00891876 0.66396348 0.85405373 -0.33451398 1.23785302 -0.32550999 -0.37952190 0.77612259 -1.22674203 -0.67697898 -0.75319885 3.00000000
-1.63319022 -1.67715037 -0.93799502 -2.74805946 -0.08790313 -1.22328039 1.07380317 0.12145705 -1.58495602 0.45306956 1.57601301 0.74985235 0.03360671 0.82281244 -1.34840813 0.04422184 -0.37308550 1.24271159 -1.13291166 -0.92350489 0.02087435 -0.67757803 1.45140515 -0.76522174 0.97890280 0.73926678 -0.36597897 -0.00388837 1.19179197 0.79293516 -1.49930527 0.84303126 0.45514359 1.35495894 -0.86013678 -0.85557277 -0.70643378 -1.54896826 0.92517001 1.75445069 -0.12766139 -0.68026909 -0.81565549 -0.27317734 -0.05151895 1.93905109 -0.23540022 -0.59821206 -1.38569834 -1.17592741 0.42242169 1.23042390 1.01400280 0.38570034 -0.85919518 -0.36161936 1.08633027 1.01036933 -0.68454163 1.53119039 0.71105347 0.33094925 0.13927939 0.63118574 -1.13286733 1.06021098 0.34059683 -0.46941442 -0.87392756 -0.40704794 3.00000000
-0.23511365 0.94935695 -1.11087152 0.44275358 0.20468708 -0.94183187 -0.05597179 0.15940663 1.41289028 -1.06129707 0.48489301 -1.04163484 0.07643793 -0.02390981 -1.89029194 1.61986744 1.65230887 0.14381881 -0.46647494 0.25777534 -1.70332660 0.14048419 2.02346896 -0.24230943 0.10574049 -0.20416398 -0.72030399 -0.30366385 0.58494495 -1.49344300 -1.22463073 0.47380779 0.05958013 0.63051840 -1.32461146 -0.46596527 -0.16848322 -0.52452518 -0.78274891 -0.81823311 1.53826261 -1.30237612 0.25472260 0.84159604 -0.51902627 0.16522755 0.88018975 -0.26523660 0.39081886 0.74654482 -0.31699581 -0.92042359 0.23663932 0.29067831 0.64228155 0.30455541 0.27165274 0.77417405 1.24114767 0.49349054 -1.45569746 -0.54214267 1.00227054 1.40238447 -0.48811874 0.97790734 -0.21452434 -0.57471312 0.74692864 -0.59170467 3.00000000
